,mean,std,count,icir
2016,-0.02538675084455137,0.10959374174886936,6,-0.8024389276280679
2017,-0.005639639314699317,0.08695382991194167,12,-0.22467421709462043
2018,-0.004562567100328819,0.06462522263363646,12,-0.2445669882024836
2019,-0.009851748616152891,0.09480139533531098,12,-0.3599889872130901
2020,-0.015317997578994652,0.05270006320646421,12,-1.0068887383718137
2021,-0.008228855978963539,0.07997297162279836,12,-0.3564403411431733
2022,-0.024557402259954314,0.05550368512515395,12,-1.5326790760014304
2023,0.028231031488243546,0.06317171757725147,12,1.5480845784482187
2024,0.009538563546019289,0.06893562835023229,12,0.47932475813500264
2025,0.01213348087174855,0.1088824769551945,12,0.38602731918344724
2026,0.0025342493492311138,0.10487788387004689,6,0.0837058962279516
