,mean,std,count,icir
2016,0.0931028562579403,0.043187690085165854,6,7.4678167343765365
2017,0.023883101344637992,0.054129031449583316,12,1.5284494794538952
2018,0.0228203540544108,0.07593880692923799,12,1.0409964092741522
2019,-0.000783463585062134,0.06817335006951832,12,-0.03981024062405343
2020,0.023541527142552875,0.057289461820107565,12,1.4234771912048934
2021,0.013079252144645415,0.06974801233380858,12,0.6495935434291693
2022,0.010458869082563308,0.08457295286965648,12,0.4283944695328342
2023,0.03985295780096726,0.07557655616197953,12,1.8266867729519403
2024,0.014855428434411962,0.12132807021000559,12,0.4241451590232742
2025,0.011275207431644474,0.07553578969465281,12,0.5170855356495703
2026,0.004348334229011896,0.051990097779602756,6,0.28972962677882436
