year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.03676539626639597,-2.9269954835446685,0.16666666666666666,0.006886188148603148,
2017,12,-0.07915925218289588,0.09735996958296211,0.2202060264077017,-0.12284605682473959,-0.10118238969192528,-2.014728910831254,0.25,0.6325382456622112,0.1836700014106154
2018,12,-0.26463879772352605,-0.21072153455939646,-0.18314752676606916,-0.027574007793327304,-0.07840365932200954,-0.6254916249973027,0.3333333333333333,1.253493707256272,0.0715215969577967
2019,12,0.1594228125104331,0.18205395409026015,0.16232178671069986,0.019732167379560295,-0.03228856863519036,0.28399173822129475,0.5833333333333334,0.8857336987760746,0.0025857406999429955
2020,12,0.019591809665689297,0.20442686456570014,0.23508280769062018,-0.030655943124920038,-0.019654006481534814,-0.604377603893473,0.3333333333333333,1.272954088137622,0.1647361388528934
2021,12,-0.1644525956614522,-0.19695603181603705,-0.2096455942527421,0.012689562436705049,-0.032913635111158746,0.2880108373115879,0.5,1.2380418408498866,-0.042509821967587125
2022,12,-0.16359634521295285,-0.14041161596069007,-0.13542302220970692,-0.00498859375098315,-0.054868388215518205,-0.1537694075623236,0.4166666666666667,1.2514653515666558,0.01659385750224507
2023,12,-0.32877677054872234,-0.2717251547669738,-0.25142872060334565,-0.02029643416362814,-0.04841060359489713,-0.6010694655413468,0.3333333333333333,1.2853973257765412,0.07863583769310534
2024,12,0.09018902391471517,0.1388114018906319,0.12128508049726561,0.017526321393366295,-0.02438726669838376,0.5144729427903878,0.5833333333333334,1.0413409827868165,0.02462197489739748
2025,12,0.06433715782608629,0.126602315917413,0.164917458828177,-0.03831514291076399,-0.06148266416674297,-0.7143121369920258,0.4166666666666667,0.7722927058224388,0.049310873275862255
2026,6,,,,,-0.11396933184530467,0.10678691398178032,0.3333333333333333,2.190115921000847,
