,ann_ret,vol,sharpe,max_dd
G1,-0.11848260132900956,0.23680326146408506,-0.5003419319331432,-0.7767808868636527
G2,-0.09234232878135396,0.22580921666051995,-0.40893959133732255,-0.7184891981015223
G3,-0.09125142040951673,0.22557644688509074,-0.40452547980774095,-0.7141594796832541
G4,-0.08298368640325793,0.2187612480346739,-0.3793344897634929,-0.7093382143888869
G5,-0.06905231788316091,0.21551989938177052,-0.3203988034573183,-0.6484999591262167
G6,-0.08695659558359747,0.21785347986198086,-0.39915174014520244,-0.689006450652476
G7,-0.07676099909719403,0.21473053182044732,-0.35747594180682135,-0.674084561597253
G8,-0.08460323882851817,0.21160730922050985,-0.3998124598822604,-0.6722030792628
G9,-0.10216437552694957,0.21418833395898854,-0.47698384705915575,-0.7605898147997612
G10,-0.10165122985806763,0.23059541177659762,-0.4408206957584569,-0.7726837610083467
LS,-0.11890021296387954,0.08115774861929832,-1.4650506573516076,-0.7337224428111618
LS_gross,0.012642979499527085,0.053786830210919054,0.2350571589727272,-0.12662984639969277
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
