year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.07055367180747651,-1.8877107670388682,0.5,0.11706727215941827,
2017,12,-0.2831925330777735,-0.24300166312488125,0.002859362588019332,-0.24586102571290058,-0.23617401928702308,-3.4109087415292967,0.16666666666666666,0.26111924109873236,0.04442560201397705
2018,12,-0.28957233393254,-0.2948743175556706,-0.23506576116909061,-0.05980855638658,-0.15498108082219153,-0.6869180630426783,0.4166666666666667,0.7913264410206604,-0.011645288026846945
2019,12,0.10795871597294449,0.10135471462661116,0.19261322210251897,-0.0912585074759078,-0.11825050025010764,-0.9710790708338051,0.25,1.508062725468415,-0.009431572467844207
2020,12,-0.10145238477016938,-0.10376359773837907,0.14406132727068166,-0.24782492500906073,-0.18035063885819524,-1.828523080651429,0.3333333333333333,0.414206046750268,-0.008470855735434046
2021,12,-0.05594491471827856,-0.030743926152114964,-0.09465316897595921,0.06390924282384425,-0.03310923872771021,0.7698859126721354,0.5,1.9675210602693591,0.023612371739702986
2022,12,-0.10571869653964439,-0.10928348236025132,-0.11077683880020706,0.0014933564399557397,-0.06304324456493982,0.15025649202256605,0.4166666666666667,1.5570107954351777,-0.010318891252006579
2023,12,-0.3348595913445038,-0.350328739818037,-0.25271862213622487,-0.09761011768181216,-0.14984760298258992,-0.651005205172744,0.4166666666666667,0.7467947160524379,-0.020375225542725306
2024,12,0.09672850104790554,0.03140269752785807,0.11434797450486012,-0.08294527697700205,-0.11582726592532366,-0.6769559946190895,0.4166666666666667,0.8556182813118087,-0.05983990513278048
2025,12,0.2568174801604859,0.35667160359586947,0.24212967510192374,0.11454192849394573,-0.025254359508909974,1.6574419565897942,0.5833333333333334,2.622831894526683,0.08268628294060187
2026,6,,,,,-0.06946306945322045,-0.3049543924029356,0.5,0.8020438252846306,
