,ann_ret,vol,sharpe,max_dd
G1,-0.11287282064705484,0.23270898990926506,-0.48503850534981385,-0.7618468066543371
G2,-0.11146865339954881,0.2281543180789527,-0.48856692408063535,-0.7490695659716857
G3,-0.08444175427254474,0.21970005807444196,-0.38435016819127543,-0.702453414128434
G4,-0.08042787074975344,0.22207529454802485,-0.3621648725646991,-0.6728263723821204
G5,-0.06606315006042307,0.21264192450345432,-0.3106779164771427,-0.636795022641325
G6,-0.06413117759285569,0.21180994893679692,-0.3027769843426577,-0.6374049964440143
G7,-0.05708822630095578,0.2050824830240182,-0.2783671499348382,-0.6000689722295931
G8,-0.06055511810735492,0.20454598410093572,-0.29604647763445335,-0.6397422132858055
G9,-0.035443278780023624,0.2004878364495822,-0.1767851826209753,-0.5275465948352689
G10,-0.007795252088466653,0.20145963307380452,-0.03869386620798059,-0.43223919998700644
LS,-0.0023639947564627617,0.0682516973326224,-0.034636424423877855,-0.19520867863108682
LS_gross,0.10989754733907175,0.06837489898234379,1.6072791181373476,-0.06929764168288577
LS_effective,-0.0023639947564627617,0.0682516973326224,-0.034636424423877855,-0.19520867863108682
LS_raw_gross_GN_minus_G1,0.10989754733907175,0.06837489898234379,1.6072791181373476,-0.06929764168288577
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
