,mean,std,count,icir
2016,0.07702167011711512,0.04211206220023729,6,6.335735604318195
2017,0.030433438014386676,0.0448783986081866,12,2.3491150542212162
2018,0.03637135826484828,0.04313387399093564,12,2.9210008110213295
2019,0.009651159412245145,0.034264410734213505,12,0.9757236792205337
2020,0.022837492304816465,0.03736995092588512,12,2.1169788029882723
2021,0.012529721776910438,0.06155641896031516,12,0.7051129707952056
2022,0.018338711561000223,0.056897751153877796,12,1.1165144324632357
2023,0.04542332456001292,0.051212550762174326,12,3.072508782153591
2024,0.02901376584181165,0.08653250245116088,12,1.1614899635033031
2025,0.026649892057548835,0.05705933266643624,12,1.6179287384849754
2026,0.010278253577180853,0.04056514610503481,6,0.8777218434100112
