ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.005424893044740403,0.07033623549013258,0.2671792231597491,0.006837136721842341,0.071274148878215,0.3323019177895915,0.55,0.8448948886592168,120
