year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.022338813999663084,0.020619858766668872,3.752883205077166,1.0,0.014700091932878868
2017,12,0.002662448899788222,0.07736678128396757,0.11921128656142457,0.6666666666666666,0.00961802123133503
2018,12,0.00015858925985554355,0.03959024986954964,0.013876378982685586,0.5,-0.010004549550187399
2019,12,0.01022375814286159,0.03600833332912709,0.9835539115834762,0.6666666666666666,-0.0022914138392409115
2020,12,0.017268070067743984,0.06551044011071143,0.9131117011409471,0.6666666666666666,0.023875315768105258
2021,12,-0.004595558590981929,0.04176173192529594,-0.38119783839323784,0.4166666666666667,-0.006824762390460684
2022,12,0.017236313680102918,0.029316121733584805,2.0367067172416293,0.9166666666666666,0.030436176126565597
2023,12,0.02176331262540042,0.03906663633254655,1.929788010788877,0.5,0.027860491786551877
2024,12,-0.0036930912005913134,0.06388936813822231,-0.2002405653025349,0.6666666666666666,0.005095196827362043
2025,12,0.007072008495479722,0.06959934115181625,0.3519883327346688,0.5,0.006961478564966102
2026,6,0.020580991866955195,0.03751748992434346,1.9003042930437757,0.6666666666666666,0.018847076534222535
