year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G5,,,,,-0.009001288889272763,-0.7367972724094052,0.3333333333333333,1.1580869805753142,
2017,12,0.03440234045254864,0.0038004439788605904,G1,G5,0.03440234045254864,0.0038004439788605904,0.2202060264077017,-0.18580368595515306,-0.16138221970272149,-1.927492429505323,0.4166666666666667,0.33785415063765123,-0.06740901634006802
2018,12,-0.24293581749050897,-0.24813003463296845,G1,G5,-0.24293581749050897,-0.24813003463296845,-0.18314752676606916,-0.05978829072443981,-0.1267572277435559,-0.856118945558764,0.3333333333333333,1.0566663235969498,-0.09553858798797177
2019,12,0.1614163053736315,0.08035692477377587,G1,G5,0.1614163053736315,0.08035692477377587,0.16232178671069986,-0.000905481337068359,-0.07988406548628924,0.1056732383164086,0.5833333333333334,0.7842103652168108,-0.02312082083342948
2020,12,0.09667718580762585,0.0454816647116445,G1,G5,0.09667718580762585,0.0454816647116445,0.23508280769062018,-0.13840562188299432,-0.11147969294796423,-1.3388465973072055,0.25,1.1540588364781217,-0.053629371064771614
2021,12,-0.13379013266782502,-0.19164005454354915,G1,G5,-0.13379013266782502,-0.19164005454354915,-0.2096455942527421,0.07585546158491707,-0.028150090020318763,1.2784028965561751,0.6666666666666666,1.3352535511725367,-0.03854388929638475
2022,12,-0.13637821969819763,-0.1971605255167298,G1,G5,-0.13637821969819763,-0.1971605255167298,-0.13542302220970692,-0.0009551974884907111,-0.04542652200381192,-0.01219877541741777,0.5833333333333334,0.7077238362455406,-0.030310859006951296
2023,12,-0.2315083859870687,-0.25439261963755166,G1,G5,-0.2315083859870687,-0.25439261963755166,-0.25142872060334565,0.019920334616276958,-0.028964665511434617,0.5358491602828368,0.5,1.5208808890886283,-0.0758066872966725
2024,12,0.09672605774462983,0.17148951533152212,G1,G5,0.09672605774462983,0.17148951533152212,0.12128508049726561,-0.024559022752635773,-0.04552108121196219,-0.1253159986526522,0.4166666666666667,1.2648612396096768,-0.14645593860276995
2025,12,0.13786811141372146,0.1616795662860362,G1,G5,0.13786811141372146,0.1616795662860362,0.164917458828177,-0.027049347414455527,-0.029227252522692093,-0.6438462427374414,0.5,0.6298945720825657,-0.12555699882001048
2026,6,,,G1,G5,,,,,-0.13599763351005567,-1.1453370940409744,0.3333333333333333,0.8502059025708488,
