,ann_ret,vol,sharpe,max_dd
G1,-0.040376289620167705,0.1902848978430093,-0.21218861863372543,-0.4826908596169337
G2,-0.0654301728422596,0.18488407064932919,-0.3538983786567607,-0.5558827386387322
G3,-0.06357519945913603,0.18653320189127032,-0.34082511217597516,-0.575939418427208
G4,-0.0679661356264234,0.18306314459182335,-0.37127154009053964,-0.6043142769462049
G5,-0.07019972284031961,0.17288695896309508,-0.40604406058935094,-0.6187240818431412
LS,-0.07042535807311501,0.07123137523197275,-0.9886845206029947,-0.5539021114043556
LS_gross,0.02853283202382806,0.07114383113945079,0.40105841317288843,-0.16364933028151407
LS_effective,-0.07042535807311501,0.07123137523197275,-0.9886845206029947,-0.5539021114043556
LS_raw_gross_GN_minus_G1,-0.03268926200937505,0.07114383113945079,-0.45948132797768537,-0.33755709117933486
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
