year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.012762735025091732,-0.32029986814484834,0.6666666666666666,0.39839060020320055,
2017,12,-0.055315148849332085,-0.18176108768725552,-0.0511146318616541,-0.13064645582560142,-0.13534822140638936,-3.961495842933821,0.08333333333333333,0.48232255927024204,-0.13979296067769031
2018,12,-0.3163519869520347,-0.29188163709741954,-0.27987957222849225,-0.012002064868927298,-0.023684003662192366,-0.3567601010436046,0.5,0.7537678388607789,0.03324938297226554
2019,12,0.19271007384846572,0.13642204092326593,0.21148937490818254,-0.0750673339849166,-0.0811251552466915,-1.4799338089134868,0.3333333333333333,0.6706626076487391,-0.05444568087552115
2020,12,-0.0402593278311254,-0.12068670954145944,0.07969758041170594,-0.20038428995316537,-0.14303802756993134,-2.1994534135408745,0.25,0.5567467540079523,-0.0941901908432653
2021,12,0.02422813620363451,0.03339026765464381,-0.000766836873308363,0.034157104527952176,-0.05141626895434348,0.5408613124945596,0.5,1.4554714971863065,0.006400571039706371
2022,12,-0.10793342799533467,-0.09078603233462124,-0.10382021613593906,0.013034183801317822,-0.024114450658919595,0.3879846988169738,0.8333333333333334,0.27635949431098406,0.013978985221497986
2023,12,-0.25278569083707747,-0.31993219142979623,-0.28020958864022805,-0.039722602789568184,-0.05226364420238894,-1.537164669877581,0.3333333333333333,0.7096613740332398,-0.0858284992767594
2024,12,0.10837222597077933,0.004709476984029459,0.121362559016851,-0.11665308203282154,-0.08927625045653509,-2.132382994896451,0.25,0.6867520079293576,-0.09074298394016767
2025,12,0.30264988649197067,0.24234541770712825,0.35270501764150897,-0.11035959993438071,-0.07257725291077244,-2.5975320530849744,0.16666666666666666,0.23965940360032983,-0.047159739586444926
2026,6,,,,,-0.13708049964371838,-0.7023817153958086,0.5,0.5629830075789054,
