year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G10,,,,,-0.018840431700848703,0.48071980743433257,0.6666666666666666,0.6981433181142032,
2017,12,-0.17744521488796006,-0.36011369705620344,G1,G10,-0.17744521488796006,-0.36011369705620344,0.002859362588019332,-0.1803045774759794,-0.18095522324119706,-2.4556115188493512,0.25,0.5455223072482573,0.14232159528451072
2018,12,-0.21240998249393483,-0.38879500068645256,G1,G10,-0.21240998249393483,-0.38879500068645256,-0.23506576116909061,0.02265577867515578,-0.045101479519246035,0.363874227130716,0.5,1.3089593500498313,0.13917948880503817
2019,12,0.13385887258841733,0.11130261533485131,G1,G10,0.13385887258841733,0.11130261533485131,0.19261322210251897,-0.058754349514101634,-0.08256111638812091,-0.77014573511735,0.25,1.7544020708453598,-0.09617723947647905
2020,12,0.03000689102449572,-0.12633408370890098,G1,G10,0.03000689102449572,-0.12633408370890098,0.14406132727068166,-0.11405443624618594,-0.15719963801832715,-0.7487891353059798,0.5,0.5824397009936552,0.0333186346659895
2021,12,0.1492626231029821,0.020311991659893947,G1,G10,0.1492626231029821,0.020311991659893947,-0.09465316897595921,0.24391579207894132,-0.03642683515929335,2.235360862326139,0.75,1.8174384035939901,-0.0014841665147511396
2022,12,0.016178488969405214,-0.12079644910578635,G1,G10,0.016178488969405214,-0.12079644910578635,-0.11077683880020706,0.12695532776961227,-0.03728641866155402,1.2636093511990323,0.5833333333333334,1.8574700574450103,0.013352442064567649
2023,12,-0.18551157255578288,-0.33303011334218335,G1,G10,-0.18551157255578288,-0.33303011334218335,-0.25271862213622487,0.06720704958044199,-0.05800049216907999,1.0640772516990125,0.75,0.7399353026081702,0.07413248266743855
2024,12,0.16198945013158705,0.011491888366019776,G1,G10,0.16198945013158705,0.011491888366019776,0.11434797450486012,0.04764147562672694,-0.05499488622240889,0.502834986043243,0.5,1.4380636392300779,0.006448734885873053
2025,12,0.28117069734406575,0.24414319695732045,G1,G10,0.28117069734406575,0.24414319695732045,0.24212967510192374,0.03904102224214201,-0.09432618309165375,0.2873908241110885,0.6666666666666666,0.6156901605056901,-0.08817859881093315
2026,6,,,G1,G10,,,,,-0.21635807450601086,-0.40769758787322863,0.3333333333333333,1.4371526643679524,
