ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.0004909031844444679,0.07297146379261417,-0.023304157895794726,0.0039133507585226565,0.07871257481114317,0.1722246377497457,0.48333333333333334,-0.0736942179029082,120
