year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.032386006332284285,0.09403390275947125,1.1930634967953377,0.6666666666666666,0.01920034439404213
2017,12,0.010570762309158885,0.0832326452188118,0.43994991018401924,0.5,0.0028382009680686785
2018,12,0.02492489059290406,0.07738039148961981,1.1158169672945266,0.5833333333333334,0.039365786039445023
2019,12,-0.007564475199151154,0.09156337594378403,-0.2861855024997898,0.5,0.0061593688691115615
2020,12,0.02112248083209514,0.07318411672535492,0.999812845193865,0.5833333333333334,0.01677616371122762
2021,12,-0.007052395836624373,0.07714797780095399,-0.3166669626943762,0.3333333333333333,-0.028956801554103417
2022,12,-0.02187060498281698,0.09670054509822396,-0.7834702272677012,0.4166666666666667,-0.033228612080742174
2023,12,0.04298228054008855,0.05854876432571917,2.5430935931096763,0.75,0.04075715460504917
2024,12,-0.009953100156666096,0.11182529082662611,-0.3083251568000873,0.5833333333333334,-0.01029509897301281
2025,12,0.016729212663762875,0.08612058352006022,0.6729133761039271,0.5,0.02016326584076551
2026,6,0.03523439509593454,0.05053067099446199,2.4154740587870984,0.8333333333333334,0.010641022488347363
