year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.11399793338431445,0.03299948116322474,-11.966867697273207,0.0,-0.07206677140640522
2017,12,-0.09676212185411946,0.033866421434338566,-9.89752706080556,0.0,-0.0787466407934815
2018,12,-0.08708475780281681,0.048229479736241684,-6.254897457082246,0.0,-0.06839465114477805
2019,12,-0.04262169479360642,0.06893775651798977,-2.141727396305843,0.25,-0.013307697831195996
2020,12,-0.07617389394593749,0.06144565743701643,-4.294430559554719,0.0,-0.03700401072188545
2021,12,-0.05888552983471843,0.080516724379921,-2.5334545161844635,0.16666666666666666,-0.017883154886696537
2022,12,-0.064268766695762,0.06848260145889934,-3.250950369449923,0.08333333333333333,-0.03021282678047359
2023,12,-0.0887651399988509,0.06358924408476484,-4.83558924569162,0.0,-0.04472850670671367
2024,12,-0.06930145378944284,0.08478307650002355,-2.831547142587315,0.25,-0.03597677165682104
2025,12,-0.06542861935469667,0.07551454587835009,-3.0014268555353745,0.16666666666666666,-0.007918374289400822
2026,6,-0.04792248447657881,0.11329616734266544,-1.4652601210651428,0.6666666666666666,-0.006100598232175704
