year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.0381707390296927,-4.3215948353279146,0.0,,
2017,12,-0.12279640269977843,-0.16618714410469837,-0.0511146318616541,-0.11507251224304427,-0.1127040432136126,-4.494250122162415,0.16666666666666666,0.21489657560455885,-0.04800437011546266
2018,12,-0.28216831112015484,-0.3299703988468454,-0.27987957222849225,-0.05009082661835318,-0.05688838932259577,-1.4450266175217725,0.3333333333333333,0.6003012259672273,-0.06514569972618045
2019,12,0.08992527018105889,0.1523293023583474,0.21148937490818254,-0.05916007254983513,-0.07516211551814256,-1.0669856718049449,0.25,1.381259503373506,0.061520975631328634
2020,12,-0.04141958753135788,-0.08742270818952358,0.07969758041170594,-0.16712028860122952,-0.14874870095765858,-2.103935416868764,0.3333333333333333,0.45039323880770243,-0.04914393722594179
2021,12,0.0651883146730785,-0.033111200889887726,-0.000766836873308363,-0.03234436401657936,-0.0838429182670043,-0.4676510860766231,0.4166666666666667,0.9605803398618266,-0.09380722549325815
2022,12,-0.13857827591864547,-0.08504618981252521,-0.10382021613593906,0.01877402632341385,-0.033962842850361885,0.42233136980315544,0.4166666666666667,1.8996285966027384,0.05756039070607266
2023,12,-0.2832653281148254,-0.2706744327720565,-0.28020958864022805,0.009535155868171552,-0.01995203982017757,0.413271733369573,0.5,1.3349039458259075,0.0175742748244736
2024,12,0.05464443113904438,0.09551320587630996,0.121362559016851,-0.025849353140541043,-0.02814376874498914,-0.5444299819629057,0.5,0.6889619618350903,0.0358555733180701
2025,12,0.22306249381630638,0.23788451741357064,0.35270501764150897,-0.11482050022793833,-0.08350996605616634,-1.3736607249144137,0.25,1.0532655548751784,0.007592190473580951
2026,6,,,,,-0.1086542205482045,-0.006574535459169597,0.5,0.994635821096998,
