ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.006607096284105757,0.04636704392851203,-0.4936189795586112,-0.007531416667759711,0.04760247003893121,-0.5480722454470262,0.4583333333333333,-1.5609602716933084,120
