,ann_ret,vol,sharpe,max_dd
G1,-0.07216243159159197,0.20991483203805025,-0.34377004659923904,-0.6182822408777011
G2,-0.07047952097115306,0.18253114205462656,-0.3861232673932456,-0.5801456671107308
G3,-0.061174932177667896,0.19036968495507353,-0.3213480769908556,-0.5678021446374026
G4,-0.05786555963870865,0.17102504257791826,-0.3383455356390007,-0.5847243889152496
G5,-0.05411372017078753,0.164876621185145,-0.3282073576096733,-0.5319231096359043
LS,-0.0951080983297653,0.08879330250982692,-1.0711179294095916,-0.6371342204386847
LS_gross,0.006493434807670173,0.08883306547184473,0.07309704751468067,-0.20179056690762454
LS_effective,-0.0951080983297653,0.08879330250982692,-1.0711179294095916,-0.6371342204386847
LS_raw_gross_GN_minus_G1,0.006493434807670173,0.08883306547184473,0.07309704751468067,-0.20179056690762454
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
