ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.009521718978122977,0.075728492390818,-0.4355586787701971,-0.030139502907772654,0.09022884402468093,-1.1571277658583912,0.4583333333333333,-1.3773574795674497,120
