year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.027230405451425046,0.03342661727079157,2.8219694126082784,0.6666666666666666,-0.0076643775383660505
2017,12,0.022313726695503883,0.04315983666141548,1.7909478502438425,0.75,0.009893873677230996
2018,12,0.012999705991846506,0.03245130430541899,1.3876885224348765,0.6666666666666666,0.012665683903558295
2019,12,-0.003078285040009782,0.03165750364523324,-0.3368393256288199,0.6666666666666666,-0.00843541105828826
2020,12,0.014543512935824508,0.0535449125288911,0.940896235913785,0.75,0.010599617965305536
2021,12,0.010629998583773332,0.03345296419159963,1.1007513430516258,0.5,-0.0019919563308210798
2022,12,0.014853642932884494,0.028771151303159704,1.7884070029840562,0.6666666666666666,0.004276165227651721
2023,12,0.012924131766659061,0.022337714998102887,2.0042562872227134,0.6666666666666666,-0.013542189547521887
2024,12,-0.00023254875388997615,0.03598022272992082,-0.022389314262877866,0.4166666666666667,-0.004972707579266017
2025,12,0.022376030185213388,0.03156082147107328,2.4559830413797177,0.5833333333333334,0.012531309867557697
2026,6,0.02507445328572269,0.026306664045494525,3.301842224295425,0.8333333333333334,0.027547669794473536
