year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.004557569350986962,0.03467458543856462,-0.4553157060184253,0.3333333333333333,-0.003747969913892994
2017,12,0.06681984389718862,0.0431639231714356,5.362597098696605,1.0,0.04578262787419556
2018,12,0.006112064443046682,0.05927334921191646,0.3572062755098613,0.5,0.009199644985992085
2019,12,0.019889083694828457,0.052712380619221226,1.3070517047705128,0.5,0.02105078121782113
2020,12,0.023181292851625578,0.09898481859606617,0.8112592935689716,0.6666666666666666,0.026489793960493363
2021,12,-0.0028221994064163273,0.034216590991662625,-0.285720617942032,0.5,0.01036037979149334
2022,12,-0.01208627669122548,0.04856762691943564,-0.8620575733816909,0.25,-0.002083285462981966
2023,12,-0.01834489680783938,0.05019748137841124,-1.265971616833003,0.16666666666666666,0.007370128866612153
2024,12,0.002310726366693251,0.061439415461045484,0.1302842951700712,0.6666666666666666,0.011370149116506944
2025,12,0.006761793787958579,0.04836137439102551,0.48434398478225393,0.6666666666666666,0.0070281012799370685
2026,6,0.010262841615027746,0.08774891825687488,0.40515059240328827,0.5,-0.0015524941625226982
