year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.0389240618737835,-1.3598019391622995,0.16666666666666666,1.9113654990756026,
2017,12,0.01989890870650668,0.06472680961091881,0.2202060264077017,-0.1554792167967829,-0.13288966386201195,-2.5258747614304142,0.25,0.5482854511894353,0.03843984351229213
2018,12,-0.2537816286111456,-0.2603905783095194,-0.18314752676606916,-0.07724305154345024,-0.1171911030197168,-1.8148676284997844,0.3333333333333333,0.46154311665408077,-0.011885356855475315
2019,12,0.1670123531303016,0.1461028198241896,0.16232178671069986,-0.016218966886510255,-0.09492546383344702,-0.08108491480750736,0.4166666666666667,1.3225599861998223,-0.020799851001081393
2020,12,0.07518586588746956,0.042894465725676456,0.23508280769062018,-0.19218834196494372,-0.13317580775173443,-1.8148988240366064,0.16666666666666666,1.0667312793566475,-0.04002236744699483
2021,12,-0.1897121321378411,-0.15802493139706442,-0.2096455942527421,0.05162066285567768,-0.06061317206229577,0.7214557552202356,0.4166666666666667,2.3413304863968234,0.027946258799883106
2022,12,-0.15107543127784195,-0.15762544699537195,-0.13542302220970692,-0.02220242478566503,-0.047172717667542385,-0.4988362483548953,0.25,1.9485676783898185,-0.01625996918434991
2023,12,-0.30134668557803534,-0.2268651897849463,-0.25142872060334565,0.02456353081839935,-0.04159845373854587,0.6795838416827119,0.5833333333333334,1.2472517327503827,0.10262216790113676
2024,12,0.09744690016115598,0.14424665030061812,0.12128508049726561,0.02296156980335251,-0.02161758251419932,0.41546851084877995,0.5,1.3599122583770749,0.030831611166086015
2025,12,0.1154192041439217,0.15583236010029444,0.164917458828177,-0.009085098727882546,-0.03470375883345955,-0.11452297711200521,0.4166666666666667,1.282200577444807,0.03165376703002898
2026,6,,,,,-0.12480596550940704,-0.9202187386644329,0.3333333333333333,1.1015108504667244,
