,ann_ret,vol,sharpe,max_dd
G1,-0.0852804849578338,0.23964670970928087,-0.35585919398304644,-0.6911051091355485
G2,-0.08173119246459204,0.22567426408132932,-0.3621644355296865,-0.6847815888544335
G3,-0.07872456645642134,0.21657237027137,-0.36350235423742056,-0.6738150192973118
G4,-0.0695578685785917,0.21568849270289914,-0.32249225587757446,-0.6655330466642118
G5,-0.07130514672038346,0.2116011073018995,-0.33697908120419073,-0.6689573416583852
G6,-0.0602645816718691,0.2098066800359418,-0.2872386220569585,-0.6277139040309652
G7,-0.06146122252428121,0.20514244008398066,-0.29960266875601355,-0.6367558131178986
G8,-0.07099015209943671,0.20053941801841546,-0.35399600138920173,-0.6510500149306155
G9,-0.06295730735293703,0.202177642994739,-0.31139599028056375,-0.6360449827934074
G10,-0.09317595572251092,0.19720538274623337,-0.47248180767160414,-0.6914248155501458
LS,-0.14011585751736788,0.09574466724984645,-1.4634324975169057,-0.7842383031080169
LS_gross,-0.021154466407065087,0.08872943259816506,-0.238415436542559,-0.2876378752322575
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
