year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.04550136574090075,0.045419948868629455,-3.470311140374126,0.16666666666666666,-0.035548848781655575
2017,12,-0.03808361763207826,0.04559866952145599,-2.8931879533786558,0.25,-0.02812205036693914
2018,12,-0.033495270299194434,0.025783633607019078,-4.50018107266805,0.0,-0.021820587661195948
2019,12,-0.015788957908623533,0.04413157641128524,-1.2393519343808987,0.5,-0.013315202540759762
2020,12,-0.02092189113404548,0.04287270660060138,-1.6904824214706007,0.25,-0.008680140071704895
2021,12,-0.00822517356388343,0.032124627351910316,-0.8869468496960665,0.3333333333333333,-0.010269199421688842
2022,12,-0.009642642106204925,0.029757600424525615,-1.1225062376591912,0.4166666666666667,-0.004222496242484701
2023,12,-0.02898312533085609,0.024443350665038315,-4.107476615878316,0.0,-0.007733715001195998
2024,12,-0.002993206183602149,0.03351109445619132,-0.30941306284733544,0.3333333333333333,-0.00329995576792102
2025,12,-0.001291690869460355,0.02063720956898678,-0.21681944994543131,0.5833333333333334,0.021949365254120834
2026,6,-0.013065725471038486,0.06006272993609917,-0.7535621633469568,0.3333333333333333,0.002505906188567821
