year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.018910956137123014,-2.424434603819347,0.16666666666666666,0.7620988018456707,
2017,12,-0.08005170574812204,-0.1658787251851237,-0.0511146318616541,-0.1147640933234696,-0.1213719699269239,-4.159639959698142,0.08333333333333333,0.10196621975790934,-0.09669322565276173
2018,12,-0.2715313329062877,-0.30166316814824934,-0.27987957222849225,-0.021783595919757093,-0.032094677727603216,-0.6910781199577691,0.4166666666666667,0.7936466334689846,-0.0426779767737937
2019,12,0.13907685389678148,0.11257026103833123,0.21148937490818254,-0.0989191138698513,-0.08156364685759188,-2.2649783678953845,0.25,0.33168655846953865,-0.027133280965900064
2020,12,-0.009736016749285703,-0.05845360480055939,0.07969758041170594,-0.13815118521226533,-0.11845761579546554,-2.300413046240124,0.16666666666666666,0.8968526665651393,-0.04847997619700395
2021,12,0.04595906744379463,0.011599197605816514,-0.000766836873308363,0.012366034479124877,-0.05243513859818094,0.19730304396839093,0.4166666666666667,1.6305178525335318,-0.03844911085499092
2022,12,-0.06562600929752493,-0.19309155638945497,-0.10382021613593906,-0.08927134025351591,-0.09689824462235086,-2.3086882447577075,0.16666666666666666,0.8679435021046408,-0.13208330817963532
2023,12,-0.29963100824564515,-0.2679114575077821,-0.28020958864022805,0.012298131132445933,-0.01588248016213545,0.5905947709948163,0.6666666666666666,0.7831484335420336,0.04023675553799544
2024,12,0.07912599059652003,0.027399410931912893,0.121362559016851,-0.09396314808493811,-0.07692674987182835,-2.2919865023664725,0.25,0.5548870696308379,-0.056114200307742945
2025,12,0.19505804326755927,0.2487910006167573,0.35270501764150897,-0.10391401702475167,-0.08247992705475315,-2.000627899738245,0.16666666666666666,0.8803264327427028,0.04521806801366646
2026,6,,,,,-0.1694285830662855,-0.6085284024131921,0.3333333333333333,1.256043093400508,
