year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.01583084640275696,0.06540109578884422,0.8385128709440118,0.5,0.020264475286394357
2017,12,-0.04435632385679983,0.038042640076231614,-4.039015504865406,0.16666666666666666,-0.03870780503055311
2018,12,-0.020948230153473395,0.07730414979782999,-0.9387180131817662,0.5,-0.007976615416794543
2019,12,-0.0398940910969856,0.11174052987455783,-1.2367686600257173,0.3333333333333333,-0.019385422798891095
2020,12,-0.05804745920799922,0.08848312262056215,-2.272549738771815,0.3333333333333333,-0.029671861644308944
2021,12,-0.0344421602052675,0.07847016659781154,-1.5204650119760021,0.25,-0.004065159015154502
2022,12,-0.0418901888961239,0.07126791065940155,-2.03614599713743,0.25,-0.030235128072556922
2023,12,-0.052028435292027934,0.057541167601826,-3.1322233148860303,0.16666666666666666,-0.025677301120953015
2024,12,-0.06044820025196035,0.13318943750812656,-1.5721870445785895,0.3333333333333333,-0.0330036245640777
2025,12,-0.04566330478601762,0.0767537912313202,-2.0609057262727526,0.16666666666666666,-0.0018747023875407953
2026,6,-0.04673636472500334,0.19504946461500952,-0.8300433782225962,0.5,0.003881597013791908
