universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zzall,B5a_corr_decay_20d,B5a,S2,120,-0.0072524721288082135,-0.8699666025173275,0.4166666666666667,-2.2750319498515896,0.3245724782253566,2.599604428076946,-1.9504594716262331,-0.011188691500608324,-1.4592510102604326,0.01505277097805909,1.6273874466303855,0.6666666666666666,0.00409280260016375,2.0661598136435173e-34,-1.1978431855594376
