year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.001884100421024127,0.014895204121961002,-0.4381756206971763,0.5,0.005910855765353234
2017,12,-0.019510846852867095,0.0268453146452195,-2.5176667507511588,0.25,-0.028375373845225427
2018,12,-0.029358044750751197,0.030867713667333048,-3.2946803684391717,0.16666666666666666,-0.028902798189915885
2019,12,-0.007677933355143805,0.020904959820894402,-1.2722885652183835,0.4166666666666667,-0.008733533334570753
2020,12,-0.01703046162133866,0.026837832036634146,-2.198212192717026,0.25,-0.01923755704962893
2021,12,-0.013572871525714916,0.031624560566535856,-1.4867497075687144,0.4166666666666667,-0.02161371164049458
2022,12,-0.010103903992300059,0.01624333972195259,-2.1547877922925087,0.3333333333333333,-0.015109480632663569
2023,12,0.0022135468259103616,0.020557367871548743,0.37300257419781474,0.6666666666666666,-0.005159047734440206
2024,12,0.0008786877275466695,0.03103945254684562,0.0980643447754839,0.4166666666666667,-0.005257080123981943
2025,12,0.020322184297445183,0.0265589789353443,2.650633204660673,0.75,0.017499860690505093
2026,6,0.004513944339286903,0.04170052718092743,0.3749775586414522,0.5,-0.002197635294500065
