,ann_ret,vol,sharpe,max_dd
G1,-0.009500569213389154,0.19758353185442915,-0.048083811055613455,-0.40445067437013593
G2,-0.030093089312530963,0.19896456139465865,-0.15124848918616937,-0.497186208361865
G3,-0.045494275610790225,0.2003954247809679,-0.22702252639008824,-0.5597116792396508
G4,-0.054419402423422025,0.2054287421254349,-0.2649064676168513,-0.5894979735878085
G5,-0.05393988432053132,0.2115656683504621,-0.254955753176262,-0.59256946333202
G6,-0.07202073366210049,0.21698252811979363,-0.33191950654358054,-0.6526461115870723
G7,-0.07853904579652737,0.21495045968269416,-0.3653820787937148,-0.6701244434421935
G8,-0.09009164276115555,0.2214576232211076,-0.4068121090200914,-0.7242979510661898
G9,-0.1234714416430458,0.22926939411907168,-0.538543062485351,-0.7961052859551695
G10,-0.14375294491198598,0.23358930295550703,-0.6154089382225151,-0.8400810599898747
LS,-0.2231481790814076,0.0886408048365453,-2.5174430612729153,-0.9191375363827147
LS_gross,-0.12800272305296345,0.08823368554113543,-1.4507239754060517,-0.7447932070386478
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
