ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.03732563196307371,0.06433646972905145,-2.009743190974855,-0.07302521870003978,0.06811770050746171,-3.713671720566744,0.25833333333333336,-6.355365995495298,120
