ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.015829462262907403,0.06630595366264415,0.8269976188064824,0.019230581982467087,0.06855877217408446,0.97167274140135,0.575,2.6151960949641846,120
