form_month,ic,rank_ic,roll12_ic,roll12_rankic,roll24_rankic,cum_rankic,ls_net,ls_trail12
2016-07,-0.12285938290120274,-0.03484522765175981,,,,-0.03484522765175981,0.005822688315420896,
2016-08,-0.12140565135772052,-0.07073545402765072,,,,-0.10558068167941054,0.00011748580134872139,
2016-09,0.02023677697796955,0.006132273483624263,,,,-0.09944840819578628,-0.010676858700467636,
2016-10,0.11773025639042284,0.1390126587109439,,,,0.03956425051515762,-0.018209648986851113,
2016-11,0.05899957174841467,0.06897891436722685,,,,0.10854316488238447,-0.023708650965317865,
2016-12,0.008471000551977146,0.04144778868636,,,,0.14999095356874448,-0.015210179243999967,
2017-01,0.020644895347277446,0.012258994321705548,,,,0.16224994789045002,-0.012432592192862081,
2017-02,0.03888977738400592,0.022776672279197923,,,,0.18502662016964794,-0.025490812548816508,
2017-03,-0.007152762376781946,-0.043238128278118314,,,,0.14178849189152962,-0.001558700702852728,
2017-04,0.1363880226111887,0.11545718676921084,,,,0.25724567866074044,-0.04532323495918822,
2017-05,0.04349166076329179,0.06933139236872858,,,,0.32657707102946903,-0.010457891068965223,
2017-06,-0.11150232020010209,-0.05754208827323876,0.006827653744895064,0.022419581896352524,,0.2690349827562303,0.01844144162070491,-0.13153106882598764
2017-07,0.0917336295397693,0.0775028713065093,0.02471040478164273,0.031781923476208285,,0.34653785406273957,-0.029006429841359718,-0.16160397071092425
2017-08,-0.13207329327589706,-0.16245581126902822,0.02382143462179469,0.02413856037276016,,0.18408204279371135,0.011249369595801105,-0.15227213989676902
2017-09,0.001994693874854474,-0.0022397030057252896,0.022301261029868433,0.023440895665314362,,0.18184233978798606,-0.00978168721466955,-0.15150508838811394
2017-10,-0.14767833701965316,-0.08899049337406624,0.00018387824569543465,0.004440632991563518,,0.09285184641391982,0.01562666587938945,-0.1222626529108497
2017-11,0.014072799931537011,0.008700703322987556,-0.0035600194057110383,-0.0005825512621230902,,0.10155254973690737,-0.008925710578602818,-0.10897201083966657
2017-12,-0.009297585517114711,-0.015656861596156098,-0.005040734911468693,-0.005341272118999432,,0.08589568814075127,-0.03170801702837392,-0.12389908960985441
2018-01,0.013004652873463038,0.002483008967398539,-0.005677421784286561,-0.006155937565191682,,0.08837869710814981,-0.02481529787277223,-0.13488416225755495
2018-02,0.0247387983043435,0.05032591194750784,-0.0068566700409250945,-0.0038601675928325234,,0.13870460905565765,-0.01647821434943226,-0.12688327161239943
2018-03,-0.10125422481665484,-0.03421669092767008,-0.01469845857758117,-0.003108381146961837,,0.10448791812798758,0.021787414958325816,-0.10646756551030201
2018-04,0.13181380527650824,0.06658531124048366,-0.01507964335547121,-0.007181037441022436,,0.17107322936847125,-0.03365793783641302,-0.09554939747809565
