year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.04818717188877997,-3.231812532744151,0.16666666666666666,0.2574208305240088,
2017,12,-0.27292166378121396,-0.26694577847855017,-0.20837844474318756,-0.0585673337353626,-0.07872105389441919,-1.9945936599316587,0.3333333333333333,0.4468391357122579,0.008238148740034701
2018,12,-0.28011083597131414,-0.291751160186832,-0.31300874315117466,0.02125758296434266,-0.031667723500424794,0.7300861630088314,0.5,1.8098542308288654,-0.015871493617014343
2019,12,0.1918814667206563,0.0353247143735369,0.23191307815818663,-0.19658836378464972,-0.15981752844416452,-5.094227947014729,0.08333333333333333,0.12810605538247508,-0.13324779754678573
2020,12,-0.09204128277276025,-0.23007513973924987,-0.0023411739685105237,-0.22773396577073934,-0.15587226355226236,-1.984765331065034,0.25,0.40870915474175185,-0.1617418052412385
2021,12,0.14498956765340476,-0.02230692642491061,0.05826006212485635,-0.08056698854976696,-0.14914380302365726,-0.8869856725514054,0.4166666666666667,0.6888466988770731,-0.14981430642528681
2022,12,-0.06615480575877086,-0.10996339124814358,-0.09104207055638247,-0.018921320691761112,-0.049180548767610244,-0.46621271147404336,0.4166666666666667,0.9967030069195092,-0.05266712553186259
2023,12,-0.31047262187872404,-0.33193219305126986,-0.3227519459452467,-0.009180247106023165,-0.03503557145820824,-0.3377969153687705,0.5,0.7501625154632446,-0.026528862269043274
2024,12,0.09699732875523703,0.008834610592230119,0.14896792910812517,-0.14013331851589506,-0.11652815062824529,-2.1467051565283883,0.25,0.592290035129775,-0.08421145376441985
2025,12,0.17670836234438103,0.22407635417225458,0.27964393481905936,-0.05556758064680478,-0.07337823065321336,-0.7457380463891622,0.4166666666666667,0.7942172281116515,0.03449416610307954
2026,6,,,,,-0.11362717555622426,-0.34592846678113387,0.5,0.7514305164919226,
