,mean,std,count,icir
2016,-0.04234933581516457,0.06646188300552995,6,-2.207316373884808
2017,-0.009076558347948406,0.03668703482710476,12,-0.8570362958248776
2018,-0.006778823130609753,0.0269938369755968,12,-0.869921981699278
2019,-0.03585378872940623,0.026726818372313575,12,-4.647061454011467
2020,-0.015735672795690374,0.03884820248621699,12,-1.4031529403752958
2021,-0.031056393094666818,0.031183887896527946,12,-3.4499386938716743
2022,-0.02312662305945737,0.03603946162044837,12,-2.2229236700776114
2023,-0.011829225543288796,0.029864041770198503,12,-1.3721397668023394
2024,-0.019365264224652897,0.04119885507838393,12,-1.6282793041349946
2025,0.005927538991901299,0.02286447589727261,12,0.8980567710317235
2026,-0.012604621506210167,0.0419070145080513,6,-1.0419184050792718
