ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.02914012062012885,0.06339669759157507,1.5922649402941778,0.04799310233260937,0.07344216951972046,2.2637264720403163,0.6666666666666666,5.0351838497616175,120
