,ann_ret,vol,sharpe,max_dd
G1,-0.10935074431303926,0.20098639680513725,-0.5440703751660283,-0.7297836401580107
G2,-0.0837416017366811,0.20760284503932253,-0.4033740564625664,-0.6902073010800266
G3,-0.07709616806843012,0.21338837294440183,-0.3612950743502668,-0.6641125783543655
G4,-0.057499770496035496,0.2150569378488049,-0.2673699861590168,-0.5870928975138466
G5,-0.049790243294174696,0.21955298778122437,-0.22678007617818735,-0.586283607014616
G6,-0.06305080875834945,0.21888102238661716,-0.28805973250152594,-0.6232412056054754
G7,-0.05047734410232374,0.21653100522923152,-0.23311831970153962,-0.583942681755621
G8,-0.0497394152347066,0.21710691009625954,-0.22910102314409725,-0.5936894034417249
G9,-0.03624523554846182,0.21612220521268175,-0.16770713362282036,-0.5876332053320085
G10,-0.025685052843556377,0.20828898937714313,-0.12331450126271035,-0.543999021900117
LS,0.0039743508646392645,0.09596380022722077,0.04141510502115269,-0.2738637821167724
LS_gross,0.07948562318673358,0.08466535927046663,0.9388210700531466,-0.14327545846793022
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
