,ann_ret,vol,sharpe,max_dd
G1,-0.11079029740073587,0.21923992729089942,-0.505338141504368,-0.7474573072091849
G2,-0.07552145466722004,0.23504083518492058,-0.3213120588505518,-0.6868927395387947
G3,-0.08877863326521429,0.22429165028338038,-0.3958178253762335,-0.7188171270451572
G4,-0.09687941697366331,0.2233013331253821,-0.4338505982822154,-0.7333330027137084
G5,-0.10007535381643928,0.22645676213582128,-0.44191815193585343,-0.7485419047704395
G6,-0.09176389146140196,0.23501941618383312,-0.39045238453670517,-0.6725206971193298
G7,-0.10394380626015998,0.22885423944976088,-0.4541921814954107,-0.7373012118443312
G8,-0.11268052808555395,0.22686233164519964,-0.49669121915655956,-0.7667181685997501
G9,-0.10122002254693918,0.22602726334906686,-0.44782218324972284,-0.7550902812173295
G10,-0.12047405926313937,0.2252989091172717,-0.53472988278177,-0.7963170597382232
LS,-0.13418582448824656,0.05711794507126467,-2.3492761219057545,-0.757950079722703
LS_gross,-0.010691545678179093,0.059048987778715964,-0.1810623023420027,-0.23443469745946688
BENCH,-0.06325518995173107,0.23451794536523513,-0.26972430554607785,-0.6372066457825398
