ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.04626253653654164,0.09809583139672685,-1.6336894774710127,-0.07822866774671072,0.09617044909293072,-2.8178308081892425,0.30833333333333335,-5.166179738258737,120
