,ann_ret,vol,sharpe,max_dd
G1,-0.1137862679885453,0.21674510417499884,-0.5249773388038093,-0.7570719472364827
G2,-0.0859140700792228,0.21622724378251984,-0.39733230917762935,-0.6779756102644523
G3,-0.06627115010690898,0.211208732321773,-0.31377088143280923,-0.6337093722978511
G4,-0.06262128791592958,0.2119125696473119,-0.29550530211657944,-0.6296312726395803
G5,-0.07117064446131338,0.2133169754784743,-0.33363797842003046,-0.6570781705029924
G6,-0.060982187883830585,0.2140427321657908,-0.28490660377384686,-0.6368346686426524
G7,-0.06166482950959884,0.2066785958728572,-0.2983609853220277,-0.6051588872738614
G8,-0.05416012143867377,0.2129640640349168,-0.25431577709652403,-0.6165214138307036
G9,-0.05788951389846109,0.21426463442694435,-0.2701776429567479,-0.6020164941336952
G10,-0.07670502053311945,0.21319635673941933,-0.35978579421445117,-0.6984641516871655
LS,-0.08288649619120403,0.04347544698845575,-1.9065128005058416,-0.5806873257623499
LS_gross,0.038782703400524365,0.04360902042768407,0.8893275524231716,-0.07627950513713744
LS_effective,-0.08288649619120403,0.04347544698845575,-1.9065128005058416,-0.5806873257623499
LS_raw_gross_GN_minus_G1,0.038782703400524365,0.04360902042768407,0.8893275524231716,-0.07627950513713744
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
