,ann_ret,vol,sharpe,max_dd
G1,-0.10226186823378969,0.2592075879639126,-0.39451726331416964,-0.7518711087326548
G2,-0.10932665689869325,0.23821658407696905,-0.458938059758968,-0.759577328941335
G3,-0.09662387365055203,0.24272247778086314,-0.39808374788340306,-0.721382037783769
G4,-0.10547478039162606,0.2415893855462565,-0.43658698064543516,-0.7602749458728286
G5,-0.1092244968874575,0.2347197445432547,-0.465340046701224,-0.7678432212532992
G6,-0.11430699784456522,0.24122833648819325,-0.4738539406632267,-0.7486814623518014
G7,-0.12482786512241228,0.22836793113568124,-0.5466085562085675,-0.7812852614506991
G8,-0.11659645253385209,0.229392978866166,-0.5082825686738982,-0.7738279425683834
G9,-0.12100977772088073,0.2432719181310173,-0.49742600235391454,-0.8102018756289854
G10,-0.10636849100740953,0.25832188990466004,-0.41176723756034533,-0.781545927316791
LS,-0.1353307498845744,0.08114632228442964,-1.667737317906047,-0.7851434714784139
LS_gross,-0.01029102354660727,0.07591789100303471,-0.13555465530774427,-0.27177878832600977
BENCH,-0.06325518995173107,0.23451794536523513,-0.26972430554607785,-0.6372066457825398
