year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.04385855490526391,-2.446040357162609,0.16666666666666666,0.8450159006702359,
2017,12,-0.29395403974461964,-0.2692245735354969,-0.20837844474318756,-0.06084612879230933,-0.07992140337026765,-1.2980991793379026,0.3333333333333333,0.7528822131441689,0.026252663356041372
2018,12,-0.31596486007093716,-0.33100533323638415,-0.31300874315117466,-0.017996590085209485,-0.05685431362494264,-0.41670076779861503,0.5833333333333334,0.5154183072141778,-0.025850207644075307
2019,12,0.21566870569219554,0.16108692759803245,0.23191307815818663,-0.07082615056015418,-0.09191883753699637,-0.828533663775036,0.3333333333333333,1.0958436559571894,-0.05219565404878945
2020,12,-0.08171571015250334,-0.04701895956257629,-0.0023411739685105237,-0.044677785594065766,-0.057642021262894194,-0.4639467282868499,0.5,0.6931154398299192,0.026753023743971482
2021,12,0.025378203709663483,-0.01663288471261659,0.05826006212485635,-0.07489294683747294,-0.10915642087506072,-0.8020329111246777,0.3333333333333333,1.141272139134896,-0.04211836122886825
2022,12,-0.16843562828436653,-0.0789266218178103,-0.09104207055638247,0.012115448738572177,-0.05203396220061329,0.29980866536929474,0.6666666666666666,0.6339537911304726,0.10315074664968948
2023,12,-0.32302282473590294,-0.3735282637940416,-0.3227519459452467,-0.05077631784879488,-0.06885632883630843,-0.8289743105515375,0.5833333333333334,0.3307339414680229,-0.06861468497212553
2024,12,0.16740424745158977,-0.012227385670059987,0.14896792910812517,-0.16119531477818516,-0.14740163095912617,-1.3350402228877498,0.25,1.092452812352962,-0.1510619502385434
2025,12,0.3361128086159457,0.34515875130761176,0.27964393481905936,0.0655148164885524,-0.03367704893664836,0.9113747688403959,0.5,2.029348425198191,0.008844582607015594
2026,6,,,,,-0.025189646186641657,0.9077853827546246,0.6666666666666666,1.0314667122154664,
