year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.010007469640449936,0.012776118044479921,-2.713413544257516,0.16666666666666666,-0.0015398834481479776
2017,12,-0.01923424330561919,0.031482293827136576,-2.1164078344099537,0.25,-0.029027947454119338
2018,12,-0.03191029076516164,0.03319798670880943,-3.329734744118648,0.16666666666666666,-0.033850750610818485
2019,12,-0.015061014301869286,0.0264037034030816,-1.9759684151969783,0.4166666666666667,-0.012275346862118628
2020,12,-0.03261484946875471,0.025883586445748574,-4.364972874180088,0.08333333333333333,-0.028354398950510017
2021,12,-0.02349683132800132,0.0331909159627605,-2.452340015119579,0.25,-0.02867553389479782
2022,12,-0.02189117303249184,0.018985099242034162,-3.994356147015319,0.08333333333333333,-0.02377665906003466
2023,12,-0.005160745433808422,0.024739511510518352,-0.7226232654177404,0.4166666666666667,-0.009631447348501103
2024,12,-0.004338245927878367,0.032167959460912186,-0.467176811258083,0.4166666666666667,-0.008699144362656827
2025,12,0.02514347273815896,0.03083884926212333,2.824344831485179,0.75,0.020547286088563408
2026,6,0.009286291038043416,0.04913154165365396,0.6547454995467874,0.5,0.0010459329050892207
