,ann_ret,vol,sharpe,max_dd
G1,-0.08493404460364928,0.1866097265209381,-0.4551426454939875,-0.6252059354947601
G2,-0.06686068626488595,0.17770702180796266,-0.3762411050765247,-0.6138482895743018
G3,-0.07861323990457492,0.18463358013850847,-0.4257797516876443,-0.6149538269703851
G4,-0.043076374524591454,0.1754590205145634,-0.24550675364687813,-0.5161680311453933
G5,-0.045107049704336766,0.18831854194144362,-0.23952527052998582,-0.4934898569551275
LS,-0.0657057892942925,0.05722702286993724,-1.1481601872532383,-0.5114263753356039
LS_gross,0.04235742639289053,0.05738116508329276,0.7381764788394549,-0.06483319343211358
LS_effective,-0.0657057892942925,0.05722702286993724,-1.1481601872532383,-0.5114263753356039
LS_raw_gross_GN_minus_G1,0.04235742639289053,0.05738116508329276,0.7381764788394549,-0.06483319343211358
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
