,mean,std,count,icir
2016,-0.06765637059100672,0.05215733237233218,6,-4.493491748496516
2017,0.04036791528290296,0.1041538185975743,12,1.3426157812950794
2018,0.01161346646336713,0.056686551360665464,12,0.7096961619191706
2019,0.026094790990064815,0.05037950092835997,12,1.794281522238738
2020,0.02087497869997081,0.07478303132707094,12,0.9669713322299932
2021,-0.011172608645194466,0.05120268968015471,12,-0.7558792691338015
2022,0.009689479052102703,0.07689060548035029,12,0.436533693869925
2023,-0.0116853610657206,0.048350246700585,12,-0.8372093402522556
2024,0.007894499801626985,0.08336658759448258,12,0.32803729050954505
2025,0.0058101723332823875,0.04646504893703371,12,0.4331648803647447
2026,-0.005336881304813069,0.05636346584725562,6,-0.328005009448893
