year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G10,,,,,-0.021293641368949956,0.8804381027651758,0.6666666666666666,0.9072304027003463,
2017,12,-0.22811401298312484,-0.2694467002455666,G1,G10,-0.22811401298312484,-0.2694467002455666,0.002859362588019332,-0.23097337557114417,-0.22680550659475218,-3.533446064786318,0.3333333333333333,0.10728580814615804,-0.06854926043056964
2018,12,-0.2522809213541328,-0.32237086925563974,G1,G10,-0.2522809213541328,-0.32237086925563974,-0.23506576116909061,-0.01721516018504221,-0.08259563254338376,-0.15835871365284596,0.4166666666666667,1.2312294837291655,-0.029266656946091874
2019,12,0.17187818234846874,0.07765873834321546,G1,G10,0.17187818234846874,0.07765873834321546,0.19261322210251897,-0.020735039754050222,-0.08008601742613941,-0.11440439525427883,0.3333333333333333,1.8395004419684464,-0.04040523759860193
2020,12,-0.06261139208343158,-0.1642664378422305,G1,G10,-0.06261139208343158,-0.1642664378422305,0.14406132727068166,-0.20667271935411324,-0.19470991593806375,-1.9563139150473121,0.4166666666666667,0.23454782100935886,-0.015203378775729415
2021,12,0.13163696507413136,0.057106792372612736,G1,G10,0.13163696507413136,0.057106792372612736,-0.09465316897595921,0.22629013405009057,-0.03404127795108336,2.004179142808758,0.6666666666666666,2.3296222346062585,-0.05683388352657137
2022,12,-0.06399306613356659,-0.08361020384865636,G1,G10,-0.06399306613356659,-0.08361020384865636,-0.11077683880020706,0.046783772666640466,-0.046897613063492716,0.4956249086260286,0.4166666666666667,1.9912067475023503,-0.09786513344613401
2023,12,-0.2390295469262158,-0.2665377312178845,G1,G10,-0.2390295469262158,-0.2665377312178845,-0.25271862213622487,0.01368907521000906,-0.08899314916062584,0.29079799975778964,0.6666666666666666,0.6354184813202612,-0.08420199671634909
2024,12,0.11675883138900245,0.05315208174913244,G1,G10,0.11675883138900245,0.05315208174913244,0.11434797450486012,0.0024108568841423317,-0.08302705501953689,0.10163202477927942,0.5,1.0827763798320416,-0.05888474682375899
2025,12,0.2729151772479035,0.29379831339744844,G1,G10,0.2729151772479035,0.29379831339744844,0.24212967510192374,0.03078550214597975,-0.059556646568734495,0.31853641393449705,0.5833333333333334,0.8903778338046666,-0.13271855515266373
2026,6,,,G1,G10,,,,,-0.15485175099645743,-1.3214605996536677,0.5,0.3849107822837364,
