universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zz1000,B3_cond_lead_lag_20d,B3,S1,120,-0.01042535095082261,-0.7742679081565029,0.43333333333333335,-1.0073105561384508,-0.519752048494972,0.48755850764347874,-0.48755850764347874,-0.011107287050612829,-0.7768853090030384,-0.006561046385344689,-0.9002363413358185,0.3333333333333333,0.0004719057183622145,0.3202121842344195,-1.2322134529642719
