universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zzall,B2a_path_asym_amt_20d,B2a,S2,120,-0.009751134125103884,-0.5766728144440028,0.45,-0.6854778643216154,-0.4521984161232984,0.23327944819831697,-0.23327944819831697,-0.007302885183405349,-0.4270657738026682,-0.023624544794728912,-1.5117769042305784,0.2222222222222222,0.0014614232299961446,0.0055296341494904646,-1.537762598983501
