year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.03245931536803664,0.04797555383204509,2.343742965142718,0.8333333333333334,0.024269049492029973
2017,12,-0.01048402980583645,0.10226554537605739,-0.35513177434296644,0.5,-0.01940875165880055
2018,12,-0.029773779125685945,0.04821759123837297,-2.139040829479721,0.16666666666666666,-0.03355197284838106
2019,12,-0.026837277927929736,0.050918929690565,-1.8257857810642177,0.4166666666666667,-0.026685589282087547
2020,12,-0.015386065085542975,0.04021890240663267,-1.3252199767802286,0.4166666666666667,-0.0141128902486801
2021,12,0.007292098619842142,0.04024057481541776,0.6277388114510886,0.5,0.012213357347971058
2022,12,-0.012823187233001382,0.05682140092634203,-0.7817622036921781,0.5,-0.003092658441575589
2023,12,0.01915406506672532,0.03350465143699706,1.9803706317872307,0.6666666666666666,0.018520118743844724
2024,12,-0.00944600625153476,0.07254320778496944,-0.45106808082620653,0.5833333333333334,-0.004263539389224409
2025,12,-0.028294125848402157,0.05007493984609565,-1.9573408845143712,0.16666666666666666,-0.00296817692473816
2026,6,-0.014285382687382423,0.06549808114047692,-0.7555338473822966,0.3333333333333333,-0.003979466495698432
