ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.008642444106572481,0.02883668526133675,1.0382020095928208,0.004906845440261289,0.031311808664862016,0.5428562558225942,0.6416666666666667,3.2830830216772955,120
