universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zzall,A3_tort_vol_joint_20d,A3,S2,120,0.03181327694411743,2.1593917489103935,0.775,2.7495596697242237,1.6281187597754465,-1.1214409099487772,-1.1214409099487772,0.03416983393846504,2.302628788748438,0.018459453976147656,1.3304328759898452,0.7222222222222222,-0.004160450643200808,1.006457204147744e-14,-0.18477216698515875
