ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.020750140393871692,0.05434184868650626,-1.322748426676086,-0.017602088753474812,0.05452491972566381,-1.1183037845356103,0.3416666666666667,-4.182897799700658,120
