ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.011086914066260545,0.08863875170434302,0.43328900943835,0.016552251871540434,0.09530386496082205,0.6016406833651624,0.5416666666666666,1.3701801549433803,120
