universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zzall,B4_cross_20d,B4,S2,120,-0.014762777736097271,-2.1016809871078155,0.23333333333333334,-3.002484709329522,-1.3634370491897843,1.639047660139738,-1.639047660139738,-0.0159430237726345,-2.28327058614612,-0.008074716862386314,-1.1298845905302732,0.2777777777777778,0.0021715654187719514,2.765707899113444e-21,-1.7333446053441397
