ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.022742008564416896,0.04951263530911555,-1.5911217027256326,-0.01706038178494069,0.057863674559428833,-1.0213470980897057,0.325,-5.031568615138341,120
