,ann_ret,vol,sharpe,max_dd
G1,-0.0769089829647801,0.22917070407058934,-0.3355969222885074,-0.6645631166141202
G2,-0.060083643792077535,0.21920280137844836,-0.2741007113697629,-0.614721787688363
G3,-0.056229059159483286,0.21962872037822895,-0.2560186985684277,-0.6147076680705004
G4,-0.06117490884498833,0.21554149379480192,-0.28381963847400804,-0.6208692959959425
G5,-0.04265647168412012,0.2124133919971062,-0.20081818421646996,-0.5453903438585526
G6,-0.06726802415921906,0.20804497261386445,-0.3233340527966991,-0.6388937329316269
G7,-0.07527284081430363,0.20625669951982586,-0.3649473737800611,-0.6668159469634188
G8,-0.05814009897790551,0.20256409638579623,-0.2870207505439364,-0.6206656725175087
G9,-0.0883450229694952,0.2022819414936128,-0.43674201620358066,-0.6980070657389045
G10,-0.13229469504103952,0.21486787372079555,-0.6157025373320649,-0.8177028186733747
LS,-0.16785249122903956,0.09973906797106996,-1.682916179623078,-0.8399005922058269
LS_gross,-0.060936391608022666,0.0952052809391954,-0.6400526421106913,-0.5234959795678515
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
