year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G10,,,,,-0.011865890125398182,-0.9131486930999428,0.5,0.4821801599515844,
2017,12,-0.2467637667789373,-0.31548465300268946,G1,G10,-0.2467637667789373,-0.31548465300268946,-0.20837844474318756,-0.038385322035749736,-0.04968911534047182,-1.4833994154688936,0.3333333333333333,0.6801788644359694,-0.024540665666266337
2018,12,-0.24926984166786614,-0.40836310162396694,G1,G10,-0.24926984166786614,-0.40836310162396694,-0.31300874315117466,0.06373890148330852,-0.014413798297381097,1.7216381267234346,0.5833333333333334,2.672852646783791,0.11466263884994299
2019,12,0.13491406624688196,0.13851433292339022,G1,G10,0.13491406624688196,0.13851433292339022,0.23191307815818663,-0.09699901191130467,-0.08669285973366236,-3.120841871586196,0.16666666666666666,0.5549635520130151,-0.11946273073345548
2020,12,-0.03994015667304385,-0.21693710236888886,G1,G10,-0.03994015667304385,-0.21693710236888886,-0.0023411739685105237,-0.037598982704533324,-0.0293091576117831,-0.8012994041052366,0.3333333333333333,1.0799546754174847,0.07602600332979725
2021,12,0.17840843181900623,-0.05691449043712282,G1,G10,0.17840843181900623,-0.05691449043712282,0.05826006212485635,0.12014836969414988,-0.01998612040804182,1.8388693070819122,0.75,1.259404275302509,0.10037998000921222
2022,12,-0.10473818016905323,-0.1822110471094417,G1,G10,-0.10473818016905323,-0.1822110471094417,-0.09104207055638247,-0.01369610961267076,-0.042913564944173865,-0.4429897658348522,0.5,0.7219700860812011,-0.035248238326795245
2023,12,-0.3335861367332005,-0.3455857819524647,G1,G10,-0.3335861367332005,-0.3455857819524647,-0.3227519459452467,-0.010834190787953779,-0.04856101564940818,-0.24685668984758566,0.3333333333333333,1.700437184633382,-0.10352391452931697
2024,12,0.06940374315320574,0.08826555300258887,G1,G10,0.06940374315320574,0.08826555300258887,0.14896792910812517,-0.07956418595491943,-0.05606833334201966,-1.6236343705265774,0.25,0.8802442239408105,-0.1357883590854384
2025,12,0.21202295958028072,0.32835509175794386,G1,G10,0.21202295958028072,0.32835509175794386,0.27964393481905936,-0.06762097523877864,-0.028930238055729585,-1.8662428704408407,0.3333333333333333,0.27089497147382047,-0.19686764433301984
2026,6,,,G1,G10,,,,,-0.13888954101924234,-1.1313661598882792,0.3333333333333333,0.7748976067327684,
