year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.05944829420359787,-2.8212439048907543,0.16666666666666666,0.03779521662373973,
2017,12,-0.24769296359437898,-0.2622144810497734,0.002859362588019332,-0.26507384363779274,-0.26433301252920727,-4.37310227112292,0.16666666666666666,0.08839484006327683,-0.020516163467760085
2018,12,-0.2685881017277655,-0.32053034928118807,-0.23506576116909061,-0.08546458811209745,-0.1467015501145944,-0.9746245140189854,0.4166666666666667,0.6583613951888748,-0.068893255749784
2019,12,0.16255145571322815,0.09348651919398088,0.19261322210251897,-0.09912670290853809,-0.12229282244689532,-1.0586509218745421,0.3333333333333333,0.938011530714751,-0.06326788477166179
2020,12,-0.09316504403291814,-0.19200487436719216,0.14406132727068166,-0.3360662016378738,-0.26496081332565047,-3.059143010260265,0.16666666666666666,0.2787578658567317,-0.10743172582027216
2021,12,0.1596905256824852,0.06403905944600874,-0.09465316897595921,0.15869222842196795,-0.05150758400894828,1.449175354510691,0.5833333333333334,2.2060148240112603,-0.08290996595583344
2022,12,-0.06338028952979025,-0.08936823796738214,-0.11077683880020706,0.02140860083282492,-0.04458816849555092,0.3057063858955063,0.5,1.2455173137917512,-0.030365316886766358
2023,12,-0.256847784836707,-0.25872776229669603,-0.25271862213622487,-0.00600914016047116,-0.09383978616854238,0.05851597241583866,0.5833333333333334,0.7502410298608367,-0.003639219125652904
2024,12,0.10819354324138986,0.06167206083567289,0.11434797450486012,-0.052675913669187224,-0.09377575671493166,-0.4723199046772585,0.3333333333333333,1.4170056736337535,-0.04806276863183656
2025,12,0.2474220561704834,0.29237248199611243,0.24212967510192374,0.050242806894188696,-0.052391264135476456,0.6107859567908405,0.5833333333333334,1.0842325813222204,0.03558770494007213
2026,6,,,,,-0.13669408395837956,-1.7067677568336117,0.3333333333333333,0.482120987374434,
