,ann_ret,vol,sharpe,max_dd
G1,-0.12493205336592927,0.23889146270190548,-0.5229657516971316,-0.7898081129203129
G2,-0.09804860957454853,0.2266084487465524,-0.43267852596356576,-0.7223400642591026
G3,-0.0941196118282418,0.22459164738710008,-0.41906995617704246,-0.7216330741971912
G4,-0.07102010054437324,0.21895303815705225,-0.3243622520251645,-0.6733426447831792
G5,-0.07733254940528156,0.21723017972976827,-0.3559935801806283,-0.6794719752683085
G6,-0.0829648993761285,0.21154114935439822,-0.3921927229256758,-0.6783684159178955
G7,-0.08287080550372605,0.21864210612861124,-0.3790249141443011,-0.6871815718861105
G8,-0.08061385557944489,0.21145339674964994,-0.38123698563654473,-0.6681691346658347
G9,-0.09864812171032566,0.21464169019238932,-0.45959441347067576,-0.7558287690931507
G10,-0.0962960958961212,0.22949694684267832,-0.41959641389971436,-0.759021090290016
LS,-0.10785023161670726,0.08268261952225045,-1.3043881802472892,-0.6896113108981988
LS_gross,0.02532050035190192,0.05312895402492367,0.4765857114375648,-0.1085968192433634
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
