,mean,std,count,icir
2016,0.0010434395157775378,0.035762591853746264,6,0.10107154779736369
2017,-0.02006396289451028,0.08889756560919136,12,-0.7818392527697167
2018,-0.04826036394836027,0.0548778645452833,12,-3.046379557329541
2019,-0.0099277422446217,0.07931575809929188,12,-0.4335923751899735
2020,-0.003945281271492354,0.06267498457400271,12,-0.2180591717356137
2021,-0.02743368916340547,0.04885308190618525,12,-1.9452833522895498
2022,-0.02422056266092928,0.04264095272439339,12,-1.9676504597720361
2023,-0.006668444331384967,0.04171520501804685,12,-0.5537589655573613
2024,0.004899550487945354,0.08871115341102467,12,0.19132363976941813
2025,0.013538319576241865,0.0228673182379582,12,2.0508795225695873
2026,0.0018845746094222533,0.0990472621537709,6,0.06591154370538736
