year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G10,,,,,-0.03209062747460212,-0.6799139518594892,0.5,0.5626892209470417,
2017,12,-0.24552700612515854,-0.30059642967817557,G1,G10,-0.24552700612515854,-0.30059642967817557,0.002859362588019332,-0.24838636871317787,-0.2473458399554992,-2.455650803928182,0.25,0.6336958163637336,-0.03585107465161286
2018,12,-0.24492598323692472,-0.3638837980732206,G1,G10,-0.24492598323692472,-0.3638837980732206,-0.23506576116909061,-0.009860222067834101,-0.10039937327096327,-0.041691138515999523,0.3333333333333333,1.9339806422756567,0.05406701874357012
2019,12,0.11238075752441512,0.07818681568166141,G1,G10,0.11238075752441512,0.07818681568166141,0.19261322210251897,-0.08023246457810385,-0.1435567038016914,-0.44360856066999244,0.25,2.1897001735411243,-0.0738789126694347
2020,12,-0.11031275901060522,-0.12819379475615733,G1,G10,-0.11031275901060522,-0.12819379475615733,0.14406132727068166,-0.2543740862812869,-0.2363525681684776,-2.014370197835171,0.25,0.591898539948049,-0.09255266315093469
2021,12,0.13584051132236263,-0.011348910656050704,G1,G10,0.13584051132236263,-0.011348910656050704,-0.09465316897595921,0.23049368029832185,-0.03700301267202466,1.9595345842134895,0.6666666666666666,2.3894369086428937,0.019989181360074992
2022,12,-0.053535679110712,-0.17328033239012086,G1,G10,-0.053535679110712,-0.17328033239012086,-0.11077683880020706,0.05724115968949506,-0.06595792716881776,0.5574399566883235,0.5833333333333334,1.0451633002040617,0.01897149082253735
2023,12,-0.2583883046165111,-0.30648151488750375,G1,G10,-0.2583883046165111,-0.30648151488750375,-0.25271862213622487,-0.005669682480286209,-0.09098830372541422,0.05286573162134735,0.5833333333333334,0.7450238061114829,-0.05359321128869732
2024,12,0.05659912406286938,0.059598064166618725,G1,G10,0.05659912406286938,0.059598064166618725,0.11434797450486012,-0.05774885044199074,-0.15029279450651878,-0.19513440953647784,0.5,0.8747732480893715,-0.1070489448407389
2025,12,0.19284620284503529,0.2811692750992847,G1,G10,0.19284620284503529,0.2811692750992847,0.24212967510192374,-0.04928347225688845,-0.07349590586699672,-0.6196775832570219,0.5,0.6293482917932028,-0.17721353282369257
2026,6,,,G1,G10,,,,,-0.15981033872097605,-1.137267182438883,0.5,0.3841038719531131,
