year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.05192473388130956,0.027054696943106846,6.648477892104849,1.0,0.025910797660030672
2017,12,-0.01614649020499768,0.11193202473264198,-0.49970580744464116,0.5833333333333334,-0.041196899629272046
2018,12,0.011732382175934114,0.05499208337926948,0.7390548156680268,0.5833333333333334,-0.022378780049900984
2019,12,-0.022873714889000623,0.06948492598394698,-1.1403462199771726,0.3333333333333333,-0.030374136550260528
2020,12,-0.01709086829633528,0.0712231482023179,-0.831253685968278,0.4166666666666667,-0.038266230408882454
2021,12,0.015450809720787115,0.06449599104032169,0.8298682452294294,0.5833333333333334,-0.0031905442962188624
2022,12,-0.0019615802993529913,0.057231720166399686,-0.1187298488225496,0.5,-0.005197815346306253
2023,12,0.012402320420438644,0.03815510801884034,1.1260064623243398,0.5,0.007525921004258533
2024,12,-0.0011387896537641158,0.06756552533347415,-0.0583860342894724,0.5,-0.0150271474891885
2025,12,-0.022901327399611333,0.04112639798070412,-1.9289927912241123,0.25,-0.02696044095322618
2026,6,0.006400754050066969,0.06455425445582481,0.34347639252978507,0.3333333333333333,-0.004389665841046356
