,ann_ret,vol,sharpe,max_dd
G1,-0.13158561102957822,0.2274961873536201,-0.5784079837128943,-0.8038475160288029
G2,-0.08441752051277562,0.22827797187248883,-0.36980143033656104,-0.7063741624263343
G3,-0.07325828287923919,0.22157062333491845,-0.3306317497175811,-0.6777125233841376
G4,-0.07840900990497912,0.2152598236454068,-0.3642528762549797,-0.6783193681464788
G5,-0.059386790942763445,0.21760509177380286,-0.27291085175752733,-0.6314262873678724
G6,-0.05809856951355974,0.21144161959095828,-0.2747735740293401,-0.6395223154935332
G7,-0.053009535573763866,0.20250977394433406,-0.26176284996661514,-0.5902985368186764
G8,-0.04909298501169479,0.2049000031802315,-0.23959484748524992,-0.5820190893552442
G9,-0.05174633103215909,0.20009867143759386,-0.2586040709835376,-0.5784123933876795
G10,-0.07027868189294662,0.19110229718458066,-0.36775424957380964,-0.6047215393288241
LS,-0.05926670621719221,0.08456373464541732,-0.7008525163381487,-0.48250758075492284
LS_gross,0.05443542119864819,0.07905058478693543,0.6886150348585992,-0.14817605652018362
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
