year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.01858233219200167,-0.2194518900964618,0.5,0.8352456624656859,
2017,12,-0.2516323157108348,-0.2729273975326937,-0.20837844474318756,-0.06454895278950612,-0.08141135020444956,-2.2413038982378506,0.3333333333333333,0.31630717913166656,-0.035217323942047796
2018,12,-0.3075569382775758,-0.31543618868322676,-0.31300874315117466,-0.002427445532052097,-0.05021232280879662,0.048736821030728884,0.6666666666666666,0.5185922851593964,-0.013769889450910733
2019,12,0.18505056243803586,0.055788624354042415,0.23191307815818663,-0.1761244538041442,-0.1375395306454672,-5.9037693555109385,0.08333333333333333,0.32859768347141194,-0.11708405528681631
2020,12,-0.14352735589180332,-0.1978028312053658,-0.0023411739685105237,-0.19546165723685527,-0.11648673538333476,-1.3851680027406557,0.3333333333333333,0.5073783016916747,-0.07403457843916017
2021,12,-0.05227000128892212,0.1251035204427713,0.05826006212485635,0.06684345831791494,-0.08654587897125243,0.6029611608205147,0.5833333333333334,1.0569864198975152,0.18591059666730048
2022,12,-0.1324957180835149,-0.16784659598495943,-0.09104207055638247,-0.07680452542857696,-0.0997539942672071,-1.2025089873950163,0.3333333333333333,0.8501638215848376,-0.052072213678737156
2023,12,-0.38197611840984524,-0.26585405926156125,-0.3227519459452467,0.05689788668368545,-0.017581825753941183,1.4121358219943392,0.5833333333333334,2.208691340103727,0.17846309116112202
2024,12,0.028906537571234736,0.11616912077251151,0.14896792910812517,-0.03279880833561366,-0.04119075128689287,-0.5490604264763305,0.5833333333333334,0.47908758831925446,0.06233944295303728
2025,12,0.2181501860654862,0.2600846027956263,0.27964393481905936,-0.019559332023433074,-0.04881605189729743,-0.2852717730029206,0.25,2.433288013091457,0.032501652815672966
2026,6,,,,,-0.18616855019953915,-1.2048349232243452,0.16666666666666666,1.9551869657443828,
